epoch,batch_size,train_loss,train_acc,val_acc
1.0,8.0,0.6710595794102775,0.5947653429602888,0.6054852320675106
2.0,8.0,0.5722785558367751,0.6955475330926595,0.7531645569620253
3.0,8.0,0.40438146634581,0.825812274368231,0.759493670886076
4.0,8.0,0.324657850451633,0.8619133574007221,0.759493670886076
5.0,8.0,0.2612305434709852,0.8977135980746089,0.7531645569620253
6.0,8.0,0.21291876730434015,0.9214801444043321,0.7468354430379747
7.0,8.0,0.17502475404051704,0.9383273164861613,0.7341772151898734
8.0,8.0,0.13605880649944163,0.950661853188929,0.7426160337552743
9.0,8.0,0.11327780278878136,0.9620938628158845,0.740506329113924
